,Names of Company,Name of City-Country
2132,no_name,
2133,Harihar Pattern Industry,Ahmedabad - India
2134,Kratos Engineering & IT Solutions Private Limited,Pune - India
2135,Sahyog Refinery Private Limited,Mumbai - India
2136,Kaygee Engineerring Private Limited,Pune - India
2137,Swan Anodisers & Engineers Private Limited,Kolkata - India
2138,JC industries,Bengaluru - India
2139,Godawari Techno Solution Private Limited,Jaipur - India
2140,Hindustan Steel & Enginnering Company,Bengaluru - India
2141,Subaash Electrical Private Limited,Mumbai - India
2142,Rajmet Engineering Private Limited,Pune - India
2143,Aryan Laser Cut Private Limited,Noida - India
2144,Sanjay Industries,Ahmedabad - India
2145,Rita Plastic,Howrah - India
2146,A. B. Home Packers & Movers,Kolkata - India
2147,Nationwide Movers & Packers,Kolkata - India
2148,ParvKalp Engineering,Palghar - India
2149,Litech Electrosystems Private Limited,Thane - India
2150,ATV Projects India Limited,Mumbai - India
2151,MaRs Planning & Engineering Services Private Limited,Ahmedabad - India
2152,3D Works Design Solutions,Ludhiana - India
2153,Aoki Laboratory India Private Limited,Mumbai - India
2154,Brahmani Grinding & Engineering,Ahmedabad - India
2155,Cadtrans,Bengaluru - India
2156,Radix Dies & Moulds Pvt. Ltd.,Pune - India
2157,Warm Forgings Private Limited,Alwar - India
2158,Patels Fabricators,Ahmedabad - India
2159,Fujiyama Tool Tech Private Limited,Hyderabad - India
2160,Boon Automations Private Limited,Ahmedabad - India
2161,Globe Carbon Industries,Thane - India
2162,Omnitech Engineering Private Limited,Rajkot - India
2163,Praveen Foundry Private Limited,Coimbatore - India
2164,Shri Bhaarati Synergy,Chennai - India
2165,Daarshik Plastic,Palghar - India
2166,Paresh Enterprise,Jamnagar - India
2167,Achyut Brass Enterprise,Jamnagar - India
2168,Alliance Global Sourcing,Pune - India
2169,Shreyash Industries,Pune - India
2170,Bright Industries,Jamnagar - India
2171,KRI Technologies Private Limited,Chennai - India
2172,Sahem Engineering,New delhi - India
2173,Chemionix E-Solutions Private Limited,Mumbai - India
2174,Able Brass Industries,Jamnagar - India
2175,Rushi Enterprise,Ahmedabad - India
2176,Sreeven Cnc Technologies Private Limited,Hyderabad - India
2177,AT Technologies Private Limited,Pune - India
2178,Deepak Products,Jamnagar - India
2179,C. P. Agencies,Secunderabad - India
2180,B.S. Damle & Associates,Mumbai - India
2181,MJM Fine Enclosures Private Limited,Bengaluru - India
2182,Solos Enterprises,Hyderabad - India
2183,Care Steel,New delhi - India
2184,VDR Metals Inc.,Gandhinagar - India
2185,Aadesh Steeltec,Ahmedabad - India
2186,Engineering & Fabrication Private Limited,Ahmedabad - India
2187,Romans Cad Software India,Agra - India
2188,Hitech Moulds,Palghar - India
2189,Blue Bell Engineering Solutions Private Limited,Bengaluru - India
2190,Raveendra Transmission Products,Rajkot - India
2191,Mukat Pipes Limited,Rajpura - India
2192,Dhanshree Enterprise,Jamnagar - India
2193,Zafira Impex,Jamnagar - India
2194,Vaishali Laser LLP,Aurangabad - India
2195,Veena Industries Limited,Pune - India
2196,KKM Soft Private Limited,Chennai - India
2197,S K M Technologies Private Limited,Hyderabad - India
2198,Okay Tools Private Limited,Nashik - India
2199,Gurman Machine Tools Private Limited,Ludhiana - India
2200,Shri Balaji Mould Private Limited,Chennai - India
2201,OLHO-Technik India Private Limited,Coimbatore - India
2202,Cipy Polyurethanes Private Limited,Pune - India
2203,Pyrotech Engineers,Belgaum - India
2204,Shree TNB Polymers Limited,Silvassa - India
2205,Iasys Technology Solutions Private Limited,Pune - India
2206,Shyam Plastic Machinery,Ahmedabad - India
2207,Ansar Plast Machines Private Limited,New delhi - India
2208,Quality Engineering Company,Pune - India
2209,Polytron & Fragrance Industries Private Limited,Noida - India
2210,Cozy International,Faridabad - India
2211,Sri Techno Moulds Private Limited,Chennai - India
2212,Leecos Manufacturing Technology India Private Limited,Chennai - India
2213,Turnwell Engineers Private Limited,Pune - India
2214,no_name,
2215,Sri Meenambiga Industries,Chennai - India
2216,Konzert Tooling Private limited,Pune - India
2217,Kay Dee Tooling Solutions Private Limited,Greater noida - India
2218,Akshay Enterprise,Jamnagar - India
2219,Jekuma Tools & Gauges Private Limited,Pune - India
2220,D.S Tooling Systems,Noida - India
2221,Premi Brasscom International,Jamnagar - India
2222,Ina Graphico,Mumbai - India
2223,Modern Tooling Solution,Chennai - India
2224,V Tex Engineers,Coimbatore - India
2225,LEO Precision Products,Silvassa - India
2226,Indus Rite Metals,Coimbatore - India
2227,Pahwa Metaltech Private Limited,Pune - India
2228,Plasmac Industries,Mumbai - India
2229,Platinum Dies & Moulds,Pune - India
2230,Polywin Industries,Bengaluru - India
2231,Samarth Industries,Ahmednagar - India
2232,Hindustan Gauge & Tools,Chennai - India
2233,Vertex Engineers,Rajkot - India
2234,N.A. Roto Machines & Moulds India,Ahmedabad - India
2235,Hongyi JIG Rapid Technologies,New delhi - India
2236,3D Precisions,Bengaluru - India
2237,Vijaykumar Refractories & Chemicals Private Limited,Mumbai - India
2238,Heaven Extrusions,Ahmedabad - India
2239,SS Fabrication,Mumbai - India
2240,Ikon Multipack,Gandhinagar - India
2241,AutoCAD Drafting India,Ahmedabad - India
2242,Sudhir Enterprises,Bengaluru - India
2243,Lamba Industrial Plastics,Mumbai - India
2244,Leo Orbis International,Rajkot - India
2245,Vision Mechatronics,Ahmedabad - India
2246,Milliken Chemical,Pune - India
2247,Freshdesk,Chennai - India
2248,"GEHR GmbH, India Liasion Office",New delhi - India
2249,Princy Industries,Jamnagar - India
2250,Sahjanand Mould Tech,Ahmedabad - India
2251,Tanishq Mould,Ahmedabad - India
2252,SMC Medical Manufacturing Limited,Bengaluru - India
2253,Techno Engineers,Mumbai - India
2254,Perfect Mould & Die,Delhi - India
2255,Pinaxis Polyplast LLP,Ankleshwar - India
2256,D.V. Polymers India Private Limited,Hyderabad - India
2257,Aarco Tech Industries,Mumbai - India
2258,Fledon Engineering Work,Thane - India
2259,Dhruv Exim,Mumbai - India
2260,R H Power Utilities Private Limited,Bengaluru - India
2261,Ark Infosolutions Private Limited,Noida - India
2262,Jay Ambay Etching Solution,New delhi - India
2263,Anant Engineering,Noida - India
2264,Motormind Automotive Designs,Bengaluru - India
2265,Rivon Industries,Kolhapur - India
2266,Cadopt Technologies Private Limited,Bengaluru - India
2267,Ability Engineering Private Limited,Chennai - India
2268,Accurate Laser Cutting,Pune - India
2269,Toyo Tanso India Private Limited,Bengaluru - India
2270,PSG Industrial Institute,Coimbatore - India
2271,CNC Times Private Limited,Palghar - India
2272,Mentco Manufacturing Private Limited,Palghar - India
2273,A1 Riddhi Impex,Mumbai - India
2274,Kamdar & Kamdar Associated Private Limited,Mumbai - India
2275,BDS Projects India Private Limited,Mumbai - India
2276,Super Tiles Industries,Ahmedabad - India
2277,Northern India Chemical Industries,Chandigarh - India
2278,AB CAD Consultancy Private Limited,Gurgaon - India
2279,Narayan Wires Private Limited,Kolkata - India
2280,Capital Hi-Tech Engineering Private Limited,Neemrana - India
2281,Bay - Forge Limited,Kanchipuram - India
2282,Shrinath Enterprise,Jamnagar - India
2283,Arizona Mouldomac,Mumbai - India
2284,Arjan Industries,Jamnagar - India
2285,Claro India Limited,Chennai - India
2286,Precimech Precision Production Private Limited,Bengaluru - India
2287,Shripet Cubertech Systems Limited,Bengaluru - India
2288,D. R. Polymers Limited,New delhi - India
2289,Mahindra Ugine Steel Company Limited,Raigad - India
2290,Gopal Iron & Steels Company (Gujarat) Limited,Ahmedabad - India
2291,Dianamark,Secunderabad - India
2292,Unimark,Mumbai - India
2293,Accurate Laser Tech,Mumbai - India
2294,Kapil Industries,Thane - India
2295,Hubbell Power Systems,Hyderabad - India
2296,no_name,
2297,Tool - Feed,Mumbai - India
2298,Monga Strayfield Private Limited,Pune - India
2299,International Industrial Springs,Thane - India
2300,Crompton Industrial & Chemical Company,Kolkata - India
2301,Bhai Bhai Enterprise,Burdwan - India
2302,PTR Engineering Enterprises,Chennai - India
2303,Vikrant Forge Limited,Kolkata - India
2304,Super Platers,Chennai - India
2305,Unifire,Kolkata - India
2306,Calicut Engineering Works Limited,Kolkata - India
2307,Maruti Engineers,Rajkot - India
2308,Preetham Rubber Works,Chennai - India
2309,Welman Chemicals,Kolkata - India
2310,Indian Commerce & Industries Company Limited,Chennai - India
2311,Star Powertech (Pvt.) Limited,Ahmedabad - India
2312,Spaco Carburettors India Limited,Pune - India
2313,GPK Engineering Company Private Limited,Mumbai - India
2314,Consummate Material Testing & Engineering Private Limited,Mumbai - India
2315,Shree Ram Engg. & Mfg. Industries,Vadodara - India
2316,Jetex Carburettors Limited,Vadodara - India
2317,Ukay Metal Industries Private Limited,Nashik - India
2318,Maini Precision Products Private Limited,Bengaluru - India
2319,Rebbon Isosystems Private Limited,Faridabad - India
2320,National Electro Tech Private Limited,Rajkot - India
2321,Kala Machine Tools,Bengaluru - India
2322,Jai Vishnu Enterprises,Hyderabad - India
2323,Sphinx Worldbiz Limited,Noida - India
2324,Polymer Industries India Limited,Hyderabad - India
2325,Star Wire (India) Limited,New delhi - India
2326,Innovative Polymers Private Limited,Hyderabad - India
2327,Devkem Color Impex,Mumbai - India
2328,Sundak Industries,Ahmedabad - India
2329,RV Electrotech,Pondicherry - India
2330,Periyar Techno Construction,Malappuram - India
2331,Indo Industries,Mumbai - India
2332,Finechrome Shafts Private Limited,Mumbai - India
2333,U M Engineering Private Limited,Mumbai - India
2334,Nalco Steel And Alloy Industries,Mumbai - India
2335,Daichi Overseas Private Limited,Ludhiana - India
2336,KBEERA Hydraulic Engineers Private Limited,Faridabad - India
2337,Arrk Tooling Sermo India Private Limited,Pune - India
2338,Ajay Metal Products,Jamnagar - India
2339,M. G. Poonawala Manufacturing Company,Surat - India
2340,3C Solutions India Private Limited,Pune - India
2341,5 Star Constructions,Pune - India
2342,Parikh Udyog,Kolhapur - India
2343,Khatau Valabhdas & Company,Mumbai - India
2344,A B B Global Industries and Services Limited,Bengaluru - India
2345,Rajendra Ferromet Private Limited,Mumbai - India
2346,SSRM Metal & Engineers,Ahmedabad - India
2347,L R Fabrications,Coimbatore - India
2348,Krunish Engineers & Fabricators Private Limited,Mumbai - India
2349,Vaprotech,Thane - India
2350,Famous Dredging Corporation,Mumbai - India
2351,Amazone Castings & Engineering Private Limited,Rajkot - India
2352,LMS Engineering Works,Coimbatore - India
2353,Chiniwalas Private Limited,Pune - India
2354,Hyderabad Precision Mfg. Company Private Limited,Hyderabad - India
2355,Sidh Masterbatched Private Limited,Faridabad - India
2356,Magod Laser Machining Private Limited,Bengaluru - India
2357,Vishnu Forge Mysore Limited,Mysore - India
2358,Maxpreci Machines Private Limited,Bengaluru - India
2359,Southern Metal & Alloys Private Limited,Mumbai - India
2360,Simplex Group of Companies,New delhi - India
2361,Chaudhary Hammer Works Private Limited,Ghaziabad - India
2362,Rebell Presstools,Sangli - India
2363,Texla Plastics & Metal Industries,Ludhiana - India
2364,Virendra Vikram Enterprise,Ahmedabad - India
2365,High Finish Technologies,Hyderabad - India
2366,H. N. Industrial Jewells,Jamnagar - India
2367,Indo Industrial Engineers,Faridabad - India
2368,Kairon Forgings Private Limited,Ludhiana - India
2369,F. B. Design Private Limited,Pune - India
2370,Laxmi Agni Components & Forgings Private Limited,Aurangabad - India
2371,Wilson Press Tools,Coimbatore - India
2372,Trishul Forgings,Pune - India
2373,Trinity Machine Works,Coimbatore - India
2374,Yogeshwar Chemicals Limited,Mumbai - India
2375,Sukejay Associates,Bengaluru - India
2376,Polymer Products,Bengaluru - India
2377,Albaj Engineering Corporation,Pune - India
2378,no_name,
2379,Expert Engineers,Pune - India
2380,Precision Seals Manufacturing Limited,Pune - India
2381,Prash Machines,Nashik - India
2382,Bhagyalaxmi Industries,Hyderabad - India
2383,MRL Coaters And Platers Limited,Modinagar - India
2384,Freescale Semiconductor India Private Limited,Bengaluru - India
2385,Jit Enterprise,Jamnagar - India
2386,Krafield,Bengaluru - India
2387,A M L Steel Limited,Chennai - India
2388,A.R. Moulds and Dies India Private Limited,Coimbatore - India
2389,Royal Electric,Bhavnagar - India
2390,A B B Global Industries and Services Limited,Bengaluru - India
2391,A B B Global Industries and Services Limited,Nashik - India
2392,A B B Global Industries and Services Limited,Bengaluru - India
2393,Precision Transmission Chain,Kolkata - India
2394,Chakkaram Manufacturing Company Private Limited,Chennai - India
2395,Sai Packers and Printers,Thane - India
2396,Indu Tools & Components Private Limited,Bengaluru - India
2397,Continental Manufacturing Company,Gurgaon - India
2398,Ayushi Engineering Company,Rajkot - India
2399,Ajanta Industries,Ahmedabad - India
2400,Sonal Brass Products,Jamnagar - India
2401,Leo Krishtek Private Limited,Bengaluru - India
2402,Vishnu Steels,Ballabgarh - India
2403,Swagati Engineering,Aurangabad - India
2404,MTAR,Hyderabad - India
2405,Creative Power,Thane - India
2406,Crest Cam Technologies,Bengaluru - India
2407,Inssta 3D Print Private Limited,Ahmedabad - India
2408,Shalaka Technologies Private Limited,Pune - India
2409,SGP Engineers Private Limited,Ludhiana - India
2410,Shakti Component Industries,Jamnagar - India
2411,Sanghavi Group,Aurangabad - India
2412,Isle Exports Private Limited,Mohali - India
2413,Chempharm Industrial Vessels,Bengaluru - India
2414,Mitesh Auto Ancillary Private Limited,Nashik - India
2415,Duro Thermoplast Moulding Product,Pune - India
2416,Parmjeet Sandhu Engineering Works,New delhi - India
2417,Balaji Engineering Company,New delhi - India
2418,Super Auto India Limited,Faridabad - India
2419,Ingenious Techno Systems,Pune - India
2420,Sachi Precision Molds,Dadra - India
2421,H.R. Industries,Ahmedabad - India
2422,Reliable Engineering Works,Howrah - India
2423,Styro Steel Cast,Ahmedabad - India
2424,Madhu Chemicals,Mumbai - India
2425,Indian Machining Technologies,Chennai - India
2426,Dev Metal Enterprises,New delhi - India
2427,Zurich Distribution Private Limited,Adambakkam - India
2428,Fluoroshield Equipments,Hyderabad - India
2429,Meet Industries,Jamnagar - India
2430,Deccan Smiths Private Limited,Hyderabad - India
2431,Sivanandha Pipe Fittings Limited,Chennai - India
2432,Delta Rubber Products,Pune - India
2433,Plant-Tech Group,Mangalore - India
2434,S.D.Tek Enterprises,Hyderabad - India
2435,Prisman CNC Solutions,Hyderabad - India
2436,Ampacet (Thailand) Company Limited,Mumbai - India
2437,Creative Carve Private Limited,Pune - India
2438,Unisys Steel Private Limited,Mumbai - India
2439,Super Auto Industries,Rajkot - India
2440,S.B.CNC Technologies,Bengaluru - India
2441,Best Engineers Pumps Private Limited,Coimbatore - India
2442,T N Rajan Engineering Industries,Bengaluru - India
